entry_id,user_id,period,income_x,expense_amount,category,priority_flag,cutoff_rate,cutoff_note,currency,total_expenses,income_y,expense_ratio,risk_flag
5161,U470,2025-08,896,364,Transport,high,0.35,Potential to reduce,RWF,3296,896,3.6785714285714284,1
5162,U470,2025-08,896,46,Subscriptions,low,0.29,Potential to reduce,RWF,3296,896,3.6785714285714284,1
5163,U470,2025-08,896,400,Education,high,0.24,Potential to reduce,RWF,3296,896,3.6785714285714284,1
5164,U470,2025-08,896,322,Housing (Rent),non_negotiable,0.0,-,RWF,3296,896,3.6785714285714284,1
5165,U470,2025-08,896,132,Savings,high,0.08,Potential to reduce,RWF,3296,896,3.6785714285714284,1
5166,U470,2025-08,896,105,Transport,high,0.47,Potential to reduce,RWF,3296,896,3.6785714285714284,1
5167,U470,2025-08,896,716,Housing (Rent),non_negotiable,0.0,-,RWF,3296,896,3.6785714285714284,1
5168,U470,2025-08,896,99,Entertainment,low,0.45,Potential to reduce,RWF,3296,896,3.6785714285714284,1
5169,U470,2025-08,896,437,Food,high,0.45,Potential to reduce,RWF,3296,896,3.6785714285714284,1
5170,U470,2025-08,896,637,Insurance,non_negotiable,0.0,-,RWF,3296,896,3.6785714285714284,1
5171,U471,2025-08,1959,180,Clothing,medium,0.15,Potential to reduce,RWF,3071,1959,1.5676365492598265,1
5172,U471,2025-08,1959,299,Clothing,medium,0.18,Potential to reduce,RWF,3071,1959,1.5676365492598265,1
5173,U471,2025-08,1959,537,Health,non_negotiable,0.0,-,RWF,3071,1959,1.5676365492598265,1
5174,U471,2025-08,1959,294,Health,non_negotiable,0.0,-,RWF,3071,1959,1.5676365492598265,1
5175,U471,2025-08,1959,132,Education,high,0.46,Potential to reduce,RWF,3071,1959,1.5676365492598265,1
5176,U471,2025-08,1959,144,Subscriptions,low,0.35,Potential to reduce,RWF,3071,1959,1.5676365492598265,1
5177,U471,2025-08,1959,35,Subscriptions,low,0.4,Potential to reduce,RWF,3071,1959,1.5676365492598265,1
5178,U471,2025-08,1959,137,Food,high,0.41,Potential to reduce,RWF,3071,1959,1.5676365492598265,1
5179,U471,2025-08,1959,636,Health,non_negotiable,0.0,-,RWF,3071,1959,1.5676365492598265,1
5180,U471,2025-08,1959,418,Food,high,0.45,Potential to reduce,RWF,3071,1959,1.5676365492598265,1
5181,U471,2025-08,1959,259,Savings,high,0.23,Potential to reduce,RWF,3071,1959,1.5676365492598265,1
5182,U472,2025-08,3667,128,Transport,high,0.19,Potential to reduce,RWF,3469,3667,0.9460049086446687,1
5183,U472,2025-08,3667,244,Savings,high,0.47,Potential to reduce,RWF,3469,3667,0.9460049086446687,1
5184,U472,2025-08,3667,544,Insurance,non_negotiable,0.0,-,RWF,3469,3667,0.9460049086446687,1
5185,U472,2025-08,3667,468,Housing (Rent),non_negotiable,0.0,-,RWF,3469,3667,0.9460049086446687,1
5186,U472,2025-08,3667,427,Food,high,0.35,Potential to reduce,RWF,3469,3667,0.9460049086446687,1
5187,U472,2025-08,3667,367,Transport,high,0.12,Potential to reduce,RWF,3469,3667,0.9460049086446687,1
5188,U472,2025-08,3667,326,Education,high,0.21,Potential to reduce,RWF,3469,3667,0.9460049086446687,1
5189,U472,2025-08,3667,313,Education,high,0.34,Potential to reduce,RWF,3469,3667,0.9460049086446687,1
5190,U472,2025-08,3667,285,Clothing,medium,0.12,Potential to reduce,RWF,3469,3667,0.9460049086446687,1
5191,U472,2025-08,3667,309,Transport,high,0.46,Potential to reduce,RWF,3469,3667,0.9460049086446687,1
5192,U472,2025-08,3667,58,Entertainment,low,0.31,Potential to reduce,RWF,3469,3667,0.9460049086446687,1
5193,U473,2025-08,1840,75,Subscriptions,low,0.2,Potential to reduce,RWF,2036,1840,1.1065217391304347,1
5194,U473,2025-08,1840,116,Other,medium,0.43,Potential to reduce,RWF,2036,1840,1.1065217391304347,1
5195,U473,2025-08,1840,116,Clothing,medium,0.07,Potential to reduce,RWF,2036,1840,1.1065217391304347,1
5196,U473,2025-08,1840,143,Clothing,medium,0.1,Potential to reduce,RWF,2036,1840,1.1065217391304347,1
5197,U473,2025-08,1840,153,Transport,high,0.45,Potential to reduce,RWF,2036,1840,1.1065217391304347,1
5198,U473,2025-08,1840,96,Subscriptions,low,0.2,Potential to reduce,RWF,2036,1840,1.1065217391304347,1
5199,U473,2025-08,1840,117,Entertainment,low,0.21,Potential to reduce,RWF,2036,1840,1.1065217391304347,1
5200,U473,2025-08,1840,328,Transport,high,0.12,Potential to reduce,RWF,2036,1840,1.1065217391304347,1
5201,U473,2025-08,1840,355,Savings,high,0.34,Potential to reduce,RWF,2036,1840,1.1065217391304347,1
5202,U473,2025-08,1840,137,Entertainment,low,0.14,Potential to reduce,RWF,2036,1840,1.1065217391304347,1
5203,U473,2025-08,1840,400,Housing (Rent),non_negotiable,0.0,-,RWF,2036,1840,1.1065217391304347,1
5204,U474,2025-08,2771,357,Savings,high,0.4,Potential to reduce,RWF,2804,2771,1.0119090581017682,1
5205,U474,2025-08,2771,227,Clothing,medium,0.12,Potential to reduce,RWF,2804,2771,1.0119090581017682,1
5206,U474,2025-08,2771,135,Clothing,medium,0.31,Potential to reduce,RWF,2804,2771,1.0119090581017682,1
5207,U474,2025-08,2771,235,Savings,high,0.39,Potential to reduce,RWF,2804,2771,1.0119090581017682,1
5208,U474,2025-08,2771,367,Food,high,0.37,Potential to reduce,RWF,2804,2771,1.0119090581017682,1
5209,U474,2025-08,2771,254,Clothing,medium,0.37,Potential to reduce,RWF,2804,2771,1.0119090581017682,1
5210,U474,2025-08,2771,240,Housing (Rent),non_negotiable,0.0,-,RWF,2804,2771,1.0119090581017682,1
5211,U474,2025-08,2771,478,Education,high,0.43,Potential to reduce,RWF,2804,2771,1.0119090581017682,1
5212,U474,2025-08,2771,264,Clothing,medium,0.33,Potential to reduce,RWF,2804,2771,1.0119090581017682,1
5213,U474,2025-08,2771,168,Savings,high,0.18,Potential to reduce,RWF,2804,2771,1.0119090581017682,1
5214,U474,2025-08,2771,79,Clothing,medium,0.21,Potential to reduce,RWF,2804,2771,1.0119090581017682,1
5215,U475,2025-08,888,166,Entertainment,low,0.34,Potential to reduce,RWF,3314,888,3.731981981981982,1
5216,U475,2025-08,888,421,Savings,high,0.43,Potential to reduce,RWF,3314,888,3.731981981981982,1
5217,U475,2025-08,888,86,Clothing,medium,0.2,Potential to reduce,RWF,3314,888,3.731981981981982,1
5218,U475,2025-08,888,126,Other,medium,0.13,Potential to reduce,RWF,3314,888,3.731981981981982,1
5219,U475,2025-08,888,96,Clothing,medium,0.45,Potential to reduce,RWF,3314,888,3.731981981981982,1
5220,U475,2025-08,888,309,Transport,high,0.28,Potential to reduce,RWF,3314,888,3.731981981981982,1
5221,U475,2025-08,888,353,Health,non_negotiable,0.0,-,RWF,3314,888,3.731981981981982,1
5222,U475,2025-08,888,721,Housing (Rent),non_negotiable,0.0,-,RWF,3314,888,3.731981981981982,1
5223,U475,2025-08,888,614,Insurance,non_negotiable,0.0,-,RWF,3314,888,3.731981981981982,1
5224,U475,2025-08,888,146,Other,medium,0.48,Potential to reduce,RWF,3314,888,3.731981981981982,1
5225,U475,2025-08,888,276,Health,non_negotiable,0.0,-,RWF,3314,888,3.731981981981982,1
5226,U476,2025-08,1568,150,Subscriptions,low,0.13,Potential to reduce,RWF,3107,1568,1.9815051020408163,1
5227,U476,2025-08,1568,277,Other,medium,0.33,Potential to reduce,RWF,3107,1568,1.9815051020408163,1
5228,U476,2025-08,1568,112,Subscriptions,low,0.27,Potential to reduce,RWF,3107,1568,1.9815051020408163,1
5229,U476,2025-08,1568,530,Housing (Rent),non_negotiable,0.0,-,RWF,3107,1568,1.9815051020408163,1
5230,U476,2025-08,1568,220,Other,medium,0.19,Potential to reduce,RWF,3107,1568,1.9815051020408163,1
5231,U476,2025-08,1568,59,Entertainment,low,0.43,Potential to reduce,RWF,3107,1568,1.9815051020408163,1
5232,U476,2025-08,1568,529,Health,non_negotiable,0.0,-,RWF,3107,1568,1.9815051020408163,1
5233,U476,2025-08,1568,346,Housing (Rent),non_negotiable,0.0,-,RWF,3107,1568,1.9815051020408163,1
5234,U476,2025-08,1568,358,Savings,high,0.32,Potential to reduce,RWF,3107,1568,1.9815051020408163,1
5235,U476,2025-08,1568,192,Clothing,medium,0.11,Potential to reduce,RWF,3107,1568,1.9815051020408163,1
5236,U476,2025-08,1568,334,Transport,high,0.24,Potential to reduce,RWF,3107,1568,1.9815051020408163,1
5237,U477,2025-08,889,257,Other,medium,0.2,Potential to reduce,RWF,2411,889,2.7120359955005626,1
5238,U477,2025-08,889,183,Savings,high,0.37,Potential to reduce,RWF,2411,889,2.7120359955005626,1
5239,U477,2025-08,889,24,Subscriptions,low,0.39,Potential to reduce,RWF,2411,889,2.7120359955005626,1
5240,U477,2025-08,889,190,Savings,high,0.3,Potential to reduce,RWF,2411,889,2.7120359955005626,1
5241,U477,2025-08,889,123,Subscriptions,low,0.07,Potential to reduce,RWF,2411,889,2.7120359955005626,1
5242,U477,2025-08,889,102,Subscriptions,low,0.3,Potential to reduce,RWF,2411,889,2.7120359955005626,1
5243,U477,2025-08,889,487,Transport,high,0.27,Potential to reduce,RWF,2411,889,2.7120359955005626,1
5244,U477,2025-08,889,114,Entertainment,low,0.43,Potential to reduce,RWF,2411,889,2.7120359955005626,1
5245,U477,2025-08,889,152,Food,high,0.2,Potential to reduce,RWF,2411,889,2.7120359955005626,1
5246,U477,2025-08,889,415,Food,high,0.18,Potential to reduce,RWF,2411,889,2.7120359955005626,1
5247,U477,2025-08,889,364,Insurance,non_negotiable,0.0,-,RWF,2411,889,2.7120359955005626,1
5248,U478,2025-08,1850,169,Savings,high,0.47,Potential to reduce,RWF,4230,1850,2.2864864864864867,1
5249,U478,2025-08,1850,464,Transport,high,0.34,Potential to reduce,RWF,4230,1850,2.2864864864864867,1
5250,U478,2025-08,1850,405,Savings,high,0.23,Potential to reduce,RWF,4230,1850,2.2864864864864867,1
5251,U478,2025-08,1850,456,Insurance,non_negotiable,0.0,-,RWF,4230,1850,2.2864864864864867,1
5252,U478,2025-08,1850,395,Transport,high,0.1,Potential to reduce,RWF,4230,1850,2.2864864864864867,1
5253,U478,2025-08,1850,649,Health,non_negotiable,0.0,-,RWF,4230,1850,2.2864864864864867,1
5254,U478,2025-08,1850,751,Health,non_negotiable,0.0,-,RWF,4230,1850,2.2864864864864867,1
5255,U478,2025-08,1850,57,Subscriptions,low,0.09,Potential to reduce,RWF,4230,1850,2.2864864864864867,1
5256,U478,2025-08,1850,124,Other,medium,0.37,Potential to reduce,RWF,4230,1850,2.2864864864864867,1
5257,U478,2025-08,1850,634,Health,non_negotiable,0.0,-,RWF,4230,1850,2.2864864864864867,1
5258,U478,2025-08,1850,126,Entertainment,low,0.41,Potential to reduce,RWF,4230,1850,2.2864864864864867,1
5259,U479,2025-08,3957,423,Savings,high,0.48,Potential to reduce,RWF,2664,3957,0.6732373009855952,0
5260,U479,2025-08,3957,236,Savings,high,0.41,Potential to reduce,RWF,2664,3957,0.6732373009855952,0
5261,U479,2025-08,3957,129,Other,medium,0.44,Potential to reduce,RWF,2664,3957,0.6732373009855952,0
5262,U479,2025-08,3957,344,Food,high,0.46,Potential to reduce,RWF,2664,3957,0.6732373009855952,0
5263,U479,2025-08,3957,108,Clothing,medium,0.38,Potential to reduce,RWF,2664,3957,0.6732373009855952,0
5264,U479,2025-08,3957,171,Savings,high,0.09,Potential to reduce,RWF,2664,3957,0.6732373009855952,0
5265,U479,2025-08,3957,211,Transport,high,0.35,Potential to reduce,RWF,2664,3957,0.6732373009855952,0
5266,U479,2025-08,3957,155,Savings,high,0.38,Potential to reduce,RWF,2664,3957,0.6732373009855952,0
5267,U479,2025-08,3957,219,Savings,high,0.5,Potential to reduce,RWF,2664,3957,0.6732373009855952,0
5268,U479,2025-08,3957,380,Education,high,0.07,Potential to reduce,RWF,2664,3957,0.6732373009855952,0
5269,U479,2025-08,3957,288,Savings,high,0.19,Potential to reduce,RWF,2664,3957,0.6732373009855952,0
5270,U480,2025-08,1760,348,Savings,high,0.25,Potential to reduce,RWF,3797,1760,2.1573863636363635,1
5271,U480,2025-08,1760,363,Health,non_negotiable,0.0,-,RWF,3797,1760,2.1573863636363635,1
5272,U480,2025-08,1760,332,Food,high,0.45,Potential to reduce,RWF,3797,1760,2.1573863636363635,1
5273,U480,2025-08,1760,616,Health,non_negotiable,0.0,-,RWF,3797,1760,2.1573863636363635,1
5274,U480,2025-08,1760,219,Other,medium,0.39,Potential to reduce,RWF,3797,1760,2.1573863636363635,1
5275,U480,2025-08,1760,444,Transport,high,0.45,Potential to reduce,RWF,3797,1760,2.1573863636363635,1
5276,U480,2025-08,1760,269,Health,non_negotiable,0.0,-,RWF,3797,1760,2.1573863636363635,1
5277,U480,2025-08,1760,437,Transport,high,0.14,Potential to reduce,RWF,3797,1760,2.1573863636363635,1
5278,U480,2025-08,1760,114,Transport,high,0.09,Potential to reduce,RWF,3797,1760,2.1573863636363635,1
5279,U480,2025-08,1760,368,Education,high,0.23,Potential to reduce,RWF,3797,1760,2.1573863636363635,1
5280,U480,2025-08,1760,287,Savings,high,0.44,Potential to reduce,RWF,3797,1760,2.1573863636363635,1
5281,U481,2025-08,3558,116,Transport,high,0.29,Potential to reduce,RWF,2994,3558,0.8414839797639123,1
5282,U481,2025-08,3558,766,Housing (Rent),non_negotiable,0.0,-,RWF,2994,3558,0.8414839797639123,1
5283,U481,2025-08,3558,32,Subscriptions,low,0.37,Potential to reduce,RWF,2994,3558,0.8414839797639123,1
5284,U481,2025-08,3558,81,Subscriptions,low,0.26,Potential to reduce,RWF,2994,3558,0.8414839797639123,1
5285,U481,2025-08,3558,41,Subscriptions,low,0.16,Potential to reduce,RWF,2994,3558,0.8414839797639123,1
5286,U481,2025-08,3558,759,Housing (Rent),non_negotiable,0.0,-,RWF,2994,3558,0.8414839797639123,1
5287,U481,2025-08,3558,104,Education,high,0.2,Potential to reduce,RWF,2994,3558,0.8414839797639123,1
5288,U481,2025-08,3558,296,Other,medium,0.39,Potential to reduce,RWF,2994,3558,0.8414839797639123,1
5289,U481,2025-08,3558,200,Education,high,0.41,Potential to reduce,RWF,2994,3558,0.8414839797639123,1
5290,U481,2025-08,3558,262,Savings,high,0.25,Potential to reduce,RWF,2994,3558,0.8414839797639123,1
5291,U481,2025-08,3558,337,Health,non_negotiable,0.0,-,RWF,2994,3558,0.8414839797639123,1
5292,U482,2025-08,1377,297,Education,high,0.06,Potential to reduce,RWF,3152,1377,2.289034132171387,1
5293,U482,2025-08,1377,74,Clothing,medium,0.34,Potential to reduce,RWF,3152,1377,2.289034132171387,1
5294,U482,2025-08,1377,139,Education,high,0.18,Potential to reduce,RWF,3152,1377,2.289034132171387,1
5295,U482,2025-08,1377,250,Savings,high,0.2,Potential to reduce,RWF,3152,1377,2.289034132171387,1
5296,U482,2025-08,1377,285,Insurance,non_negotiable,0.0,-,RWF,3152,1377,2.289034132171387,1
5297,U482,2025-08,1377,496,Food,high,0.06,Potential to reduce,RWF,3152,1377,2.289034132171387,1
5298,U482,2025-08,1377,356,Transport,high,0.23,Potential to reduce,RWF,3152,1377,2.289034132171387,1
5299,U482,2025-08,1377,480,Food,high,0.15,Potential to reduce,RWF,3152,1377,2.289034132171387,1
5300,U482,2025-08,1377,53,Clothing,medium,0.32,Potential to reduce,RWF,3152,1377,2.289034132171387,1
5301,U482,2025-08,1377,446,Savings,high,0.38,Potential to reduce,RWF,3152,1377,2.289034132171387,1
5302,U482,2025-08,1377,276,Clothing,medium,0.12,Potential to reduce,RWF,3152,1377,2.289034132171387,1
5303,U483,2025-08,2277,638,Health,non_negotiable,0.0,-,RWF,3386,2277,1.487044356609574,1
5304,U483,2025-08,2277,563,Insurance,non_negotiable,0.0,-,RWF,3386,2277,1.487044356609574,1
5305,U483,2025-08,2277,680,Insurance,non_negotiable,0.0,-,RWF,3386,2277,1.487044356609574,1
5306,U483,2025-08,2277,343,Housing (Rent),non_negotiable,0.0,-,RWF,3386,2277,1.487044356609574,1
5307,U483,2025-08,2277,73,Clothing,medium,0.25,Potential to reduce,RWF,3386,2277,1.487044356609574,1
5308,U483,2025-08,2277,283,Other,medium,0.19,Potential to reduce,RWF,3386,2277,1.487044356609574,1
5309,U483,2025-08,2277,125,Clothing,medium,0.22,Potential to reduce,RWF,3386,2277,1.487044356609574,1
5310,U483,2025-08,2277,208,Clothing,medium,0.37,Potential to reduce,RWF,3386,2277,1.487044356609574,1
5311,U483,2025-08,2277,79,Other,medium,0.28,Potential to reduce,RWF,3386,2277,1.487044356609574,1
5312,U483,2025-08,2277,254,Education,high,0.06,Potential to reduce,RWF,3386,2277,1.487044356609574,1
5313,U483,2025-08,2277,140,Entertainment,low,0.24,Potential to reduce,RWF,3386,2277,1.487044356609574,1
5314,U484,2025-08,2651,324,Savings,high,0.26,Potential to reduce,RWF,2627,2651,0.990946812523576,1
5315,U484,2025-08,2651,50,Entertainment,low,0.28,Potential to reduce,RWF,2627,2651,0.990946812523576,1
5316,U484,2025-08,2651,479,Transport,high,0.33,Potential to reduce,RWF,2627,2651,0.990946812523576,1
5317,U484,2025-08,2651,334,Transport,high,0.31,Potential to reduce,RWF,2627,2651,0.990946812523576,1
5318,U484,2025-08,2651,37,Entertainment,low,0.22,Potential to reduce,RWF,2627,2651,0.990946812523576,1
5319,U484,2025-08,2651,782,Insurance,non_negotiable,0.0,-,RWF,2627,2651,0.990946812523576,1
5320,U484,2025-08,2651,155,Other,medium,0.3,Potential to reduce,RWF,2627,2651,0.990946812523576,1
5321,U484,2025-08,2651,275,Insurance,non_negotiable,0.0,-,RWF,2627,2651,0.990946812523576,1
5322,U484,2025-08,2651,54,Subscriptions,low,0.13,Potential to reduce,RWF,2627,2651,0.990946812523576,1
5323,U484,2025-08,2651,93,Clothing,medium,0.3,Potential to reduce,RWF,2627,2651,0.990946812523576,1
5324,U484,2025-08,2651,44,Subscriptions,low,0.23,Potential to reduce,RWF,2627,2651,0.990946812523576,1
5325,U485,2025-08,3443,313,Health,non_negotiable,0.0,-,RWF,3304,3443,0.9596282311937264,1
5326,U485,2025-08,3443,272,Clothing,medium,0.14,Potential to reduce,RWF,3304,3443,0.9596282311937264,1
5327,U485,2025-08,3443,185,Entertainment,low,0.29,Potential to reduce,RWF,3304,3443,0.9596282311937264,1
5328,U485,2025-08,3443,224,Clothing,medium,0.26,Potential to reduce,RWF,3304,3443,0.9596282311937264,1
5329,U485,2025-08,3443,328,Transport,high,0.46,Potential to reduce,RWF,3304,3443,0.9596282311937264,1
5330,U485,2025-08,3443,519,Insurance,non_negotiable,0.0,-,RWF,3304,3443,0.9596282311937264,1
5331,U485,2025-08,3443,481,Savings,high,0.44,Potential to reduce,RWF,3304,3443,0.9596282311937264,1
5332,U485,2025-08,3443,417,Food,high,0.16,Potential to reduce,RWF,3304,3443,0.9596282311937264,1
5333,U485,2025-08,3443,112,Education,high,0.08,Potential to reduce,RWF,3304,3443,0.9596282311937264,1
5334,U485,2025-08,3443,149,Subscriptions,low,0.36,Potential to reduce,RWF,3304,3443,0.9596282311937264,1
5335,U485,2025-08,3443,304,Transport,high,0.33,Potential to reduce,RWF,3304,3443,0.9596282311937264,1
5336,U486,2025-08,3154,243,Savings,high,0.06,Potential to reduce,RWF,3452,3154,1.0944831959416614,1
5337,U486,2025-08,3154,400,Transport,high,0.06,Potential to reduce,RWF,3452,3154,1.0944831959416614,1
5338,U486,2025-08,3154,397,Transport,high,0.36,Potential to reduce,RWF,3452,3154,1.0944831959416614,1
5339,U486,2025-08,3154,370,Food,high,0.43,Potential to reduce,RWF,3452,3154,1.0944831959416614,1
5340,U486,2025-08,3154,184,Subscriptions,low,0.24,Potential to reduce,RWF,3452,3154,1.0944831959416614,1
5341,U486,2025-08,3154,161,Clothing,medium,0.23,Potential to reduce,RWF,3452,3154,1.0944831959416614,1
5342,U486,2025-08,3154,124,Entertainment,low,0.45,Potential to reduce,RWF,3452,3154,1.0944831959416614,1
5343,U486,2025-08,3154,477,Food,high,0.18,Potential to reduce,RWF,3452,3154,1.0944831959416614,1
5344,U486,2025-08,3154,580,Health,non_negotiable,0.0,-,RWF,3452,3154,1.0944831959416614,1
5345,U486,2025-08,3154,283,Transport,high,0.33,Potential to reduce,RWF,3452,3154,1.0944831959416614,1
5346,U486,2025-08,3154,233,Food,high,0.22,Potential to reduce,RWF,3452,3154,1.0944831959416614,1
5347,U487,2025-08,3211,251,Other,medium,0.24,Potential to reduce,RWF,2591,3211,0.8069137340392402,1
5348,U487,2025-08,3211,656,Insurance,non_negotiable,0.0,-,RWF,2591,3211,0.8069137340392402,1
5349,U487,2025-08,3211,234,Food,high,0.32,Potential to reduce,RWF,2591,3211,0.8069137340392402,1
5350,U487,2025-08,3211,113,Clothing,medium,0.06,Potential to reduce,RWF,2591,3211,0.8069137340392402,1
5351,U487,2025-08,3211,60,Subscriptions,low,0.2,Potential to reduce,RWF,2591,3211,0.8069137340392402,1
5352,U487,2025-08,3211,293,Savings,high,0.44,Potential to reduce,RWF,2591,3211,0.8069137340392402,1
5353,U487,2025-08,3211,133,Subscriptions,low,0.25,Potential to reduce,RWF,2591,3211,0.8069137340392402,1
5354,U487,2025-08,3211,103,Food,high,0.22,Potential to reduce,RWF,2591,3211,0.8069137340392402,1
5355,U487,2025-08,3211,365,Housing (Rent),non_negotiable,0.0,-,RWF,2591,3211,0.8069137340392402,1
5356,U487,2025-08,3211,225,Housing (Rent),non_negotiable,0.0,-,RWF,2591,3211,0.8069137340392402,1
5357,U487,2025-08,3211,158,Subscriptions,low,0.09,Potential to reduce,RWF,2591,3211,0.8069137340392402,1
5358,U488,2025-08,1527,141,Clothing,medium,0.3,Potential to reduce,RWF,3444,1527,2.255402750491159,1
5359,U488,2025-08,1527,404,Housing (Rent),non_negotiable,0.0,-,RWF,3444,1527,2.255402750491159,1
5360,U488,2025-08,1527,295,Clothing,medium,0.38,Potential to reduce,RWF,3444,1527,2.255402750491159,1
5361,U488,2025-08,1527,306,Education,high,0.23,Potential to reduce,RWF,3444,1527,2.255402750491159,1
5362,U488,2025-08,1527,300,Health,non_negotiable,0.0,-,RWF,3444,1527,2.255402750491159,1
5363,U488,2025-08,1527,467,Savings,high,0.31,Potential to reduce,RWF,3444,1527,2.255402750491159,1
